week_start,sku_id,prediction
2026-01-05,SKU00081,5.284211934406364
2026-01-05,SKU00082,10.16983292578282
2026-01-05,SKU00083,4.9542608743026175
2026-01-05,SKU00084,5.68373085787402
2026-01-05,SKU00085,7.61057916438538
2026-01-05,SKU00086,11.255091892686831
2026-01-05,SKU00087,12.090487377726507
2026-01-05,SKU00088,11.094065716753532
2026-01-05,SKU00089,13.860964812123516
2026-01-05,SKU00090,5.672961140750914
2026-01-05,SKU00091,5.176575397987132
2026-01-05,SKU00092,38.95906343521918
2026-01-05,SKU00093,4.9879307143418
2026-01-05,SKU00094,6.460425820205375
2026-01-05,SKU00095,7.575332686055385
2026-01-05,SKU00096,25.10511108476048
2026-01-05,SKU00097,12.146406024162903
2026-01-05,SKU00098,8.59634887578028
2026-01-05,SKU00099,8.54790560918099
2026-01-05,SKU00100,5.186596176051768
2026-01-05,SKU00101,7.00404758583
2026-01-05,SKU00102,32.18131046373189
2026-01-05,SKU00103,15.33194429800599
2026-01-05,SKU00104,11.106261059963089
2026-01-05,SKU00105,4.986635011621653
2026-01-05,SKU00106,14.04997686496597
2026-01-05,SKU00107,7.554496404966991
2026-01-05,SKU00108,7.234619996071615
2026-01-05,SKU00109,7.492232267111383
2026-01-05,SKU00110,5.966082804579259
2026-01-05,SKU00111,11.599303569766782
2026-01-05,SKU00112,5.701319409073953
2026-01-05,SKU00113,9.910609873851564
2026-01-05,SKU00114,7.3940672495365725
2026-01-05,SKU00115,11.128646004130047
2026-01-05,SKU00116,13.886091023232794
2026-01-05,SKU00117,9.876383722694571
2026-01-05,SKU00118,6.423042152314964
2026-01-05,SKU00119,21.49315561949982
2026-01-05,SKU00120,8.219559129729213
2026-01-05,SKU00121,7.590736056139021
2026-01-05,SKU00122,5.143985808521739
2026-01-05,SKU00123,11.38163035178533
2026-01-05,SKU00124,6.00378933216872
2026-01-05,SKU00125,18.09736604403021
2026-01-05,SKU00126,29.304563330902543
2026-01-05,SKU00127,5.232344541176
2026-01-05,SKU00128,7.262613986049825
2026-01-05,SKU00129,14.873604904263123
2026-01-05,SKU00130,5.237508447648792
2026-01-05,SKU00131,26.28447324104568
2026-01-05,SKU00132,8.183672067082508
2026-01-05,SKU00133,8.824090440233235
2026-01-05,SKU00134,5.291671629429316
2026-01-05,SKU00135,8.955495617826791
2026-01-05,SKU00136,6.32250109960291
2026-01-05,SKU00137,5.035163758000819
2026-01-05,SKU00138,9.291596517937087
2026-01-05,SKU00139,7.389000866733742
2026-01-05,SKU00140,5.042932247753518
2026-01-05,SKU00141,5.83027406336902
2026-01-05,SKU00142,10.567261866548908
2026-01-05,SKU00143,9.84738917314025
2026-01-05,SKU00144,6.352579634176096
2026-01-05,SKU00145,5.38185922240223
2026-01-05,SKU00146,23.33904813269293
2026-01-05,SKU00147,7.841371848227743
2026-01-05,SKU00148,6.657164919362669
2026-01-05,SKU00149,13.79823836878802
2026-01-05,SKU00150,5.155197008713839
2026-01-05,SKU00151,9.303121192542054
2026-01-05,SKU00152,12.092121663370447
2026-01-05,SKU00153,6.692374732015956
2026-01-05,SKU00154,7.1991922772119645
2026-01-05,SKU00155,5.280302790398812
2026-01-05,SKU00156,5.708787269655023
2026-01-05,SKU00157,7.24226523746834
2026-01-05,SKU00158,23.72821440437592
2026-01-05,SKU00159,8.921530619655055
2026-01-05,SKU00160,7.252526121609306
2026-01-05,SKU00161,5.116964047307803
2026-01-05,SKU00162,7.346721066363012
2026-01-05,SKU00163,38.91094486406953
2026-01-05,SKU00164,12.609528831206015
2026-01-05,SKU00165,7.751479708200121
2026-01-05,SKU00166,49.07329102251881
2026-01-05,SKU00167,4.965679163996664
2026-01-05,SKU00168,13.15462886416828
2026-01-05,SKU00169,112.22395555288678
2026-01-05,SKU00170,5.014919847694377
2026-01-05,SKU00171,14.89249010586466
2026-01-05,SKU00172,9.617548865783402
2026-01-05,SKU00173,5.044789441874848
2026-01-05,SKU00174,6.505772976130496
2026-01-05,SKU00175,10.551991252795736
2026-01-05,SKU00176,5.286644840010217
2026-01-05,SKU00177,70.8324668208848
2026-01-05,SKU00178,12.195084318773596
2026-01-05,SKU00179,8.747292822894217
2026-01-05,SKU00180,21.302861378410277
2026-01-05,SKU00181,6.039367476544035
2026-01-05,SKU00182,6.738756732151216
2026-01-05,SKU00183,6.507269089507015
2026-01-05,SKU00184,8.869695221620653
2026-01-05,SKU00185,6.617969257544856
2026-01-05,SKU00186,5.827134463984852
2026-01-05,SKU00187,5.685149492427471
2026-01-05,SKU00188,11.996914154175569
2026-01-05,SKU00189,10.747857737645871
2026-01-05,SKU00190,368.486021549328
2026-01-05,SKU00191,8.07477503486345
2026-01-05,SKU00192,7.294284947348587
2026-01-05,SKU00193,13.170579869839084
2026-01-05,SKU00194,7.725199041987647
2026-01-05,SKU00195,5.7652908622004055
2026-01-05,SKU00196,8.423234336993762
2026-01-05,SKU00197,6.08796772266457
2026-01-05,SKU00198,11.86963672329862
2026-01-05,SKU00199,5.394184650966389
2026-01-05,SKU00200,8.219047834335939
2026-01-05,SKU00201,17.098861790331355
2026-01-05,SKU00202,11.101116730940316
2026-01-05,SKU00203,5.665246460718663
2026-01-05,SKU00204,7.300571013244436
2026-01-05,SKU00205,18.3113388560045
2026-01-05,SKU00206,6.527533569669121
2026-01-05,SKU00207,15.205807806050103
2026-01-05,SKU00208,7.017262978579601
2026-01-05,SKU00209,6.488762770638468
2026-01-05,SKU00210,5.185399324066263
2026-01-05,SKU00211,10.9687039434093
2026-01-05,SKU00212,7.476378892531549
2026-01-05,SKU00213,9.736872408650084
2026-01-05,SKU00214,6.482986562441775
2026-01-05,SKU00215,7.066017645295784
2026-01-05,SKU00216,34.61183677950999
2026-01-05,SKU00217,7.576037557786893
2026-01-05,SKU00218,7.247580469504588
2026-01-05,SKU00219,7.260798445905168
2026-01-05,SKU00220,7.482300224280478
2026-01-05,SKU00221,7.717187315024614
2026-01-05,SKU00222,6.814935218275053
2026-01-05,SKU00223,5.928477874052824
2026-01-05,SKU00224,5.464958997607001
2026-01-05,SKU00225,7.145032848214886
2026-01-05,SKU00226,6.0968901337443455
2026-01-05,SKU00227,8.648696935278053
2026-01-05,SKU00228,6.411628126275871
2026-01-05,SKU00229,6.486465008717704
2026-01-05,SKU00230,4.951538495310552
2026-01-05,SKU00231,7.999623658068449
2026-01-05,SKU00232,23.42901656259552
2026-01-05,SKU00233,8.242873911827203
2026-01-05,SKU00234,8.085045746094881
2026-01-05,SKU00235,6.696120395739702
2026-01-05,SKU00236,5.860867962931923
2026-01-05,SKU00237,5.601589527126679
2026-01-05,SKU00238,16.87265330761409
2026-01-05,SKU00239,5.935171079296504
2026-01-05,SKU00240,4.975812001258627
2026-01-05,SKU00241,5.712386330947981
2026-01-05,SKU00242,23.154264032220585
2026-01-05,SKU00243,50.97602415203272
2026-01-05,SKU00244,5.82754569886272
2026-01-05,SKU00245,7.867126520563211
2026-01-05,SKU00246,11.065545264171632
2026-01-05,SKU00247,8.516180563410028
2026-01-05,SKU00248,8.724898889644418
2026-01-05,SKU00249,22.95528557887938
2026-01-05,SKU00250,7.913109173776045
2026-01-05,SKU00251,5.008941621028208
2026-01-05,SKU00252,12.71023755673566
2026-01-05,SKU00253,7.282524010901099
2026-01-05,SKU00254,62.41102250609585
2026-01-05,SKU00255,18.366162764710754
2026-01-05,SKU00256,8.785147508864853
2026-01-05,SKU00257,8.823768400154883
2026-01-05,SKU00258,6.58925988684452
2026-01-05,SKU00259,11.183988923358315
2026-01-05,SKU00260,12.147071549682597
2026-01-05,SKU00261,6.460593437174779
2026-01-05,SKU00262,4.972220578284864
2026-01-05,SKU00263,89.10917927037967
2026-01-05,SKU00264,139.76755742494973
2026-01-05,SKU00265,7.104697159657626
2026-01-05,SKU00266,5.557418918853135
2026-01-05,SKU00267,6.530161867786361
2026-01-05,SKU00268,6.810739844233207
2026-01-05,SKU00269,5.256572797209352
2026-01-05,SKU00270,16.512649692899995
2026-01-05,SKU00271,9.601800705707015
2026-01-05,SKU00272,15.184547638884087
2026-01-05,SKU00273,7.315063325277852
2026-01-05,SKU00274,4.964538731820591
2026-01-05,SKU00275,11.163155763930124
2026-01-05,SKU00276,6.041873185197653
2026-01-05,SKU00277,6.18121856245657
2026-01-05,SKU00278,39.026921140795736
2026-01-05,SKU00279,11.052528672502037
2026-01-05,SKU00280,18.2982510750958
2026-01-05,SKU00281,6.549716962299926
2026-01-05,SKU00282,7.191054366051461
2026-01-05,SKU00283,15.989369042884883
2026-01-05,SKU00284,7.478712044153169
2026-01-05,SKU00285,223.04089555759177
2026-01-05,SKU00286,176.26913930973802
2026-01-05,SKU00287,7.725121614499906
2026-01-05,SKU00288,5.685390976922814
2026-01-05,SKU00289,6.475665743938292
2026-01-05,SKU00290,6.647388207316164
2026-01-05,SKU00291,58.293443070503
2026-01-05,SKU00292,7.056584995002841
2026-01-05,SKU00293,13.614115566697734
2026-01-05,SKU00294,11.279679031764864
2026-01-05,SKU00295,7.627842007689771
2026-01-05,SKU00296,17.050173410003172
2026-01-05,SKU00297,7.2865552150025055
2026-01-05,SKU00298,15.989536854128993
2026-01-05,SKU00299,7.740141800227464
2026-01-05,SKU00300,5.188029902303877
2026-01-05,SKU00301,5.236401574756769
2026-01-05,SKU00302,5.654210082936255
2026-01-05,SKU00303,6.1330912515574045
2026-01-05,SKU00304,5.649074639520023
2026-01-05,SKU00305,4.970514090682104
2026-01-05,SKU00306,8.728025046245623
2026-01-05,SKU00307,6.32273776990074
2026-01-05,SKU00308,5.976740421206939
2026-01-05,SKU00309,5.981945968856216
2026-01-05,SKU00310,29.39675805382375
2026-01-05,SKU00311,16.731295037333755
2026-01-05,SKU00312,9.95210616297361
2026-01-05,SKU00313,36.66185045733377
2026-01-05,SKU00314,6.136094777086391
2026-01-05,SKU00315,9.309861697078317
2026-01-05,SKU00316,6.018990257581912
2026-01-05,SKU00317,4.939474757049211
2026-01-05,SKU00318,5.559281391352053
2026-01-05,SKU00319,10.716633344339336
2026-01-05,SKU00320,6.499459418050127
2026-01-05,SKU00321,5.907403677004074
2026-01-05,SKU00322,5.796557677951624
2026-01-05,SKU00323,10.215146448094426
2026-01-05,SKU00324,9.29175941311707
2026-01-05,SKU00325,16.91960708679346
2026-01-05,SKU00326,15.815475872998466
2026-01-05,SKU00327,6.406592853731693
2026-01-05,SKU00328,53.83534039197365
2026-01-05,SKU00329,12.81933650346762
2026-01-05,SKU00330,5.315370621206477
2026-01-05,SKU00331,4.904156674813931
2026-01-05,SKU00332,11.921575363613924
2026-01-05,SKU00333,21.3455004540112
2026-01-05,SKU00334,7.48774606904979
2026-01-05,SKU00335,5.580395323122865
2026-01-05,SKU00336,9.99221167472789
2026-01-05,SKU00337,11.846774612419509
2026-01-05,SKU00338,8.22269937486979
2026-01-05,SKU00339,8.00076459716626
2026-01-05,SKU00340,6.238612825675124
2026-01-05,SKU00341,6.251135695400016
2026-01-05,SKU00342,5.035710886869709
2026-01-05,SKU00343,9.011694896286638
2026-01-05,SKU00344,5.308073418877808
2026-01-05,SKU00345,5.896538759444561
2026-01-05,SKU00346,5.525393026253692
2026-01-05,SKU00347,6.709772499689349
2026-01-05,SKU00348,5.2933292890518375
2026-01-05,SKU00349,8.061900844948621
2026-01-05,SKU00350,5.0043980856087416
2026-01-05,SKU00351,5.024602750770194
2026-01-05,SKU00352,6.725978945508544
2026-01-05,SKU00353,6.985678388954948
2026-01-05,SKU00354,5.283319562918959
2026-01-05,SKU00355,4.875654307121043
2026-01-05,SKU00356,8.211870301871237
2026-01-05,SKU00357,7.919950392119887
2026-01-05,SKU00358,8.730048483101047
2026-01-05,SKU00359,15.817820828784033
2026-01-05,SKU00360,8.77726239483506
2026-01-05,SKU00361,15.227713100406874
2026-01-05,SKU00362,6.391377851161303
2026-01-05,SKU00363,64.71015946036934
2026-01-05,SKU00364,5.79633732733599
2026-01-05,SKU00365,26.18519115670352
2026-01-05,SKU00366,9.864402865055144
2026-01-05,SKU00367,8.770006919666987
2026-01-05,SKU00368,11.971989118992871
2026-01-05,SKU00369,64.22695146215739
2026-01-05,SKU00370,6.418515678167888
2026-01-05,SKU00371,4.866306148032336
2026-01-05,SKU00372,13.119438372639864
2026-01-05,SKU00373,21.101877306178856
2026-01-05,SKU00374,6.612583653853142
2026-01-05,SKU00375,8.659267008217043
2026-01-05,SKU00376,114.80678638678305
2026-01-05,SKU00377,9.600075986011555
2026-01-05,SKU00378,13.851042273449288
2026-01-05,SKU00379,5.308480789161895
2026-01-05,SKU00380,5.442131995778359
2026-01-05,SKU00381,7.575014064518123
2026-01-05,SKU00382,5.800984252679027
2026-01-05,SKU00383,18.13965078090397
2026-01-05,SKU00384,5.791046144183337
2026-01-05,SKU00385,6.147223602932741
2026-01-05,SKU00386,5.042662081006126
2026-01-05,SKU00387,30.49968334305385
2026-01-05,SKU00388,48.19953475335031
2026-01-05,SKU00389,5.267256706762323
2026-01-05,SKU00390,8.835221024995509
2026-01-05,SKU00391,18.039174921577366
2026-01-05,SKU00392,8.763424907003103
2026-01-05,SKU00393,18.05284686729329
2026-01-05,SKU00394,9.35993497865262
2026-01-05,SKU00395,8.14932443704695
2026-01-05,SKU00396,23.9775532872986
2026-01-05,SKU00397,9.4144871119561
2026-01-05,SKU00398,11.987805240798298
2026-01-05,SKU00399,6.264415034761916
2026-01-05,SKU00400,21.137650504070557
2026-01-05,SKU00401,4.943900132938631
2026-01-05,SKU00402,5.702042021333577
2026-01-05,SKU00403,6.5640944184534655
2026-01-05,SKU00404,44.82618839845362
2026-01-05,SKU00405,26.187322872393164
2026-01-05,SKU00406,16.71905031166966
2026-01-05,SKU00407,5.731304907186785
2026-01-05,SKU00408,9.770002866238215
2026-01-05,SKU00409,12.99149153298208
2026-01-05,SKU00410,11.206967632347702
2026-01-05,SKU00411,15.31326546004345
2026-01-05,SKU00412,16.735752141455563
2026-01-05,SKU00413,6.39307887963829
2026-01-05,SKU00414,5.891974340026491
2026-01-05,SKU00415,12.252412909048491
2026-01-05,SKU00416,56.932708364875225
2026-01-05,SKU00417,6.5742248538517165
2026-01-05,SKU00418,12.17738125506548
2026-01-05,SKU00419,4.905372072752397
2026-01-05,SKU00420,12.102856539332915
2026-01-05,SKU00421,5.058688098830768
2026-01-05,SKU00422,39.23120210230229
2026-01-05,SKU00423,8.645405502574796
2026-01-05,SKU00424,5.9651103352729145
2026-01-05,SKU00425,8.774246926569365
2026-01-05,SKU00426,39.94661403433712
2026-01-05,SKU00427,8.604772569860298
2026-01-05,SKU00428,7.673113509108492
2026-01-05,SKU00429,31.870014540073395
2026-01-05,SKU00430,7.230715508830477
2026-01-05,SKU00431,4.9795931242645946
2026-01-05,SKU00432,29.20194810416705
2026-01-05,SKU00433,4.975298467573314
2026-01-05,SKU00434,7.358188725492744
2026-01-05,SKU00435,5.688472816304795
2026-01-05,SKU00436,13.171741330727386
2026-01-05,SKU00437,5.059248982440929
2026-01-05,SKU00438,4.955429083165714
2026-01-05,SKU00439,7.735734702794334
2026-01-05,SKU00440,8.178232268836801
2026-01-05,SKU00441,5.826320188020624
2026-01-05,SKU00442,12.843686847115707
2026-01-05,SKU00443,16.01451060867969
2026-01-05,SKU00444,6.775959582385963
2026-01-05,SKU00445,52.004503423459184
2026-01-05,SKU00446,8.394471139544361
2026-01-05,SKU00447,13.714656053118826
2026-01-05,SKU00448,10.385261757165305
2026-01-05,SKU00449,5.025954453215799
2026-01-05,SKU00450,8.748303039545124
2026-01-05,SKU00451,14.893048090556784
2026-01-05,SKU00452,7.980623679884849
2026-01-05,SKU00453,8.476642643738714
2026-01-05,SKU00454,34.59271598891292
2026-01-05,SKU00455,8.44143690613447
2026-01-05,SKU00456,13.863097466587298
2026-01-05,SKU00457,10.32603355752768
2026-01-05,SKU00458,17.055444332163166
2026-01-05,SKU00459,6.303181989671259
2026-01-05,SKU00460,12.99759442452795
2026-01-05,SKU00461,6.237707089213
2026-01-05,SKU00462,5.042803615532456
2026-01-05,SKU00463,6.581216920406571
2026-01-05,SKU00464,7.672933194593851
2026-01-05,SKU00465,12.599051623360308
2026-01-05,SKU00466,5.005626161011671
2026-01-05,SKU00467,11.557832772137084
2026-01-05,SKU00468,9.113853223845428
2026-01-05,SKU00469,11.963634617368246
2026-01-05,SKU00470,7.246654379192975
2026-01-05,SKU00471,10.661749035362806
2026-01-05,SKU00472,7.290948184327571
2026-01-05,SKU00473,7.435178264284806
2026-01-05,SKU00474,8.157745167425759
2026-01-05,SKU00475,18.137232981329365
2026-01-05,SKU00476,10.399321847928904
2026-01-05,SKU00477,14.07616210111513
2026-01-05,SKU00478,10.68002190508377
2026-01-05,SKU00479,13.130033903183849
2026-01-05,SKU00480,6.576627362295903
2026-01-05,SKU00481,6.7008555942366055
2026-01-05,SKU00482,18.29693408318777
2026-01-05,SKU00483,8.155001735506229
2026-01-05,SKU00484,79.10312640104004
2026-01-05,SKU00485,8.60933662245705
2026-01-05,SKU00486,15.910788942223302
2026-01-05,SKU00487,15.340674509762737
2026-01-05,SKU00488,8.137480750775026
2026-01-05,SKU00489,5.2057057134453775
2026-01-05,SKU00490,6.637038685657121
2026-01-05,SKU00491,6.075333721486336
2026-01-05,SKU00492,8.959324815307014
2026-01-05,SKU00493,7.635455880059785
2026-01-05,SKU00494,5.71233233461416
2026-01-05,SKU00495,8.95640119450028
2026-01-05,SKU00496,15.293452026730044
2026-01-05,SKU00497,11.136130050023134
2026-01-05,SKU00498,5.430162296305781
2026-01-05,SKU00499,44.03480669347851
2026-01-05,SKU00500,110.98251815864268
2026-01-05,SKU00501,4.998541414334309
2026-01-05,SKU00502,5.063555076927638
2026-01-05,SKU00503,25.415159075684823
2026-01-05,SKU00504,16.593388844594497
2026-01-05,SKU00505,8.785094837151693
2026-01-05,SKU00506,59.8901022417414
2026-01-05,SKU00507,5.002335951517216
2026-01-05,SKU00508,6.910177421810585
2026-01-05,SKU00509,16.156892247965743
2026-01-05,SKU00510,4.988999501702696
2026-01-05,SKU00511,5.191492404287109
2026-01-05,SKU00512,6.595718657627587
2026-01-05,SKU00513,6.318769562681968
2026-01-05,SKU00514,5.079062899332062
2026-01-05,SKU00515,8.145346389257917
2026-01-05,SKU00516,5.339162122830552
2026-01-05,SKU00517,6.557755131421471
2026-01-05,SKU00518,16.245937071829157
2026-01-05,SKU00519,23.75118165192304
2026-01-05,SKU00520,7.441499543636656
2026-01-05,SKU00521,5.916686610054086
2026-01-05,SKU00522,8.00666330572911
2026-01-05,SKU00523,6.699271437191612
2026-01-05,SKU00524,4.970258651529491
2026-01-05,SKU00525,8.374063619764364
2026-01-05,SKU00526,11.097953376088952
2026-01-05,SKU00527,9.807167824621942
2026-01-05,SKU00528,5.288229119825171
2026-01-05,SKU00529,5.921873349391152
2026-01-05,SKU00530,14.14690697924355
2026-01-05,SKU00531,60.93198953148992
2026-01-05,SKU00532,4.854022303278135
2026-01-05,SKU00533,7.714297741078522
2026-01-05,SKU00534,11.901638526650103
2026-01-05,SKU00535,4.837218403151651
2026-01-05,SKU00536,5.28729865159637
2026-01-05,SKU00537,5.972847527603648
2026-01-05,SKU00538,56.93893253698069
2026-01-05,SKU00539,75.26247360967234
2026-01-05,SKU00540,17.8686537916179
2026-01-05,SKU00541,15.740372043685536
2026-01-05,SKU00542,10.799551538420443
2026-01-05,SKU00543,6.379996184268786
2026-01-05,SKU00544,7.10239996506848
2026-01-05,SKU00545,7.854443756356182
2026-01-05,SKU00546,4.93498577909475
2026-01-05,SKU00547,8.71000828741947
2026-01-05,SKU00548,13.102180144580275
2026-01-05,SKU00549,5.96189358116534
2026-01-05,SKU00550,4.936133918730106
2026-01-05,SKU00551,4.9755462442352645
2026-01-05,SKU00552,7.135384354776957
2026-01-05,SKU00553,5.189482017500619
2026-01-05,SKU00554,48.069521371195535
2026-01-05,SKU00555,7.800768031989789
2026-01-05,SKU00556,5.013380411458919
2026-01-05,SKU00557,7.099364981196709
2026-01-05,SKU00558,11.72757002264797
2026-01-05,SKU00559,6.719174780463079
2026-01-05,SKU00560,7.205527623030158
2026-01-05,SKU00561,7.215913549855518
2026-01-05,SKU00562,6.321384172739694
2026-01-05,SKU00563,10.264485332347796
2026-01-05,SKU00564,5.32688688607274
2026-01-05,SKU00565,34.46510411277281
2026-01-05,SKU00566,6.377980244431167
2026-01-05,SKU00567,6.603642698329185
2026-01-05,SKU00568,4.930416069311772
2026-01-05,SKU00569,11.167034058379418
2026-01-05,SKU00570,8.658094650450838
2026-01-05,SKU00571,4.947395872931993
2026-01-05,SKU00572,9.658625696777763
2026-01-05,SKU00573,9.556213747639976
2026-01-05,SKU00574,6.240472628525628
2026-01-05,SKU00575,4.960004533688172
2026-01-05,SKU00576,5.958846049595741
2026-01-05,SKU00577,11.012272906541972
2026-01-05,SKU00578,12.899514265942294
2026-01-05,SKU00579,5.741180687204787
2026-01-05,SKU00580,6.577037037216113
2026-01-05,SKU00581,10.233970394626834
2026-01-05,SKU00582,5.635948566545966
2026-01-05,SKU00583,9.38952916075826
2026-01-05,SKU00584,5.211873819594291
2026-01-05,SKU00585,4.931726597960576
2026-01-05,SKU00586,5.786991194940093
2026-01-05,SKU00587,5.098462094466679
2026-01-05,SKU00588,5.227974020076477
2026-01-05,SKU00589,5.115631222350468
2026-01-05,SKU00590,16.109969879337907
2026-01-05,SKU00591,26.6032265523987
2026-01-05,SKU00592,5.236230887185979
2026-01-05,SKU00593,5.244195343878784
2026-01-05,SKU00594,6.597483812531493
2026-01-05,SKU00595,34.782090322362706
2026-01-05,SKU00596,29.90547022846596
2026-01-05,SKU00597,15.20593999457775
2026-01-05,SKU00598,5.854503431619422
2026-01-05,SKU00599,34.118610521308696
2026-01-05,SKU00600,5.860055632927009
2026-01-05,SKU00601,16.995242160504244
2026-01-05,SKU00602,6.308758205346608
2026-01-05,SKU00603,12.078873591039244
2026-01-05,SKU00604,7.163161414113685
2026-01-05,SKU00605,34.74660256228178
2026-01-05,SKU00606,9.698063974500316
2026-01-05,SKU00607,6.978610361919792
2026-01-05,SKU00608,4.910700881873074
2026-01-05,SKU00609,9.781372603469404
2026-01-05,SKU00610,9.724873400346093
2026-01-05,SKU00611,15.174596219623496
2026-01-05,SKU00612,10.28167744875985
2026-01-05,SKU00613,6.325154757102081
2026-01-05,SKU00614,7.14142839703455
2026-01-05,SKU00615,5.756028645536416
2026-01-05,SKU00616,5.8238399070609
2026-01-05,SKU00617,6.02141695755922
2026-01-05,SKU00618,13.069089587901658
2026-01-05,SKU00619,18.192564186551436
2026-01-05,SKU00620,7.212872146309768
2026-01-05,SKU00621,7.68907345296644
2026-01-05,SKU00622,7.877366484537814
2026-01-05,SKU00623,16.125226963607318
2026-01-05,SKU00624,10.483832125592349
2026-01-05,SKU00625,14.268034776539585
2026-01-05,SKU00626,7.422912693344243
2026-01-05,SKU00627,6.405267002125894
2026-01-05,SKU00628,74.3064226304573
2026-01-05,SKU00629,5.299439520248588
2026-01-05,SKU00630,7.856980021979631
2026-01-05,SKU00631,5.167294444220036
2026-01-05,SKU00632,7.119225770907769
2026-01-05,SKU00633,12.078308327342365
2026-01-05,SKU00634,7.436488138266761
2026-01-05,SKU00635,18.23671758893041
2026-01-05,SKU00636,13.101824036585445
2026-01-05,SKU00637,8.317788959434516
2026-01-05,SKU00638,6.290272966298085
2026-01-05,SKU00639,13.768224886188063
2026-01-05,SKU00640,12.989015471264626
2026-01-05,SKU00641,12.31285257199519
2026-01-05,SKU00642,12.9634303211296
2026-01-05,SKU00643,23.826730637217505
2026-01-05,SKU00644,15.329921956897412
2026-01-05,SKU00645,4.963092235661742
2026-01-05,SKU00646,11.956430710051006
2026-01-05,SKU00647,5.99848938681661
2026-01-05,SKU00648,7.846688738117123
2026-01-05,SKU00649,4.930118947972186
2026-01-05,SKU00650,5.061908535733798
2026-01-05,SKU00651,6.0262991810011926
2026-01-05,SKU00652,7.254007448185953
2026-01-05,SKU00653,11.70330107185972
2026-01-05,SKU00654,4.902092752796299
2026-01-05,SKU00655,5.241499194688673
2026-01-05,SKU00656,6.829076949192821
2026-01-05,SKU00657,8.859258996416699
2026-01-05,SKU00658,5.559178896351002
2026-01-05,SKU00659,8.028883697388174
2026-01-05,SKU00660,10.51468830647904
2026-01-05,SKU00661,5.935762627090102
2026-01-05,SKU00662,4.767577503944733
2026-01-05,SKU00663,7.23286701536777
2026-01-05,SKU00664,7.513014381161968
